id,firstName,lastName,fullName,department,numEvals,overallRating,materialClear,studentDifficulties,courses,tags,courses_count,tags_count
0d17a5d0-b9fb-4fb3-96da-32f76cdb305f,Vanessa,Newsome-Slade,Vanessa Newsome-Slade,MATH,4,1,1,1,MATH 118; MATH 161,,2,0
0d3d29e7-c078-4eb8-b5e6-eb0813acd753,Nikki,Adams,Nikki Adams,BIO,28,2.86,2.73,2.79,BIO 160; BIO 336; ZOO 336; BIO 405; BIO 440; MSC 440; MSCI 100,Class Handouts:1,7,1
0d4f1a90-8f94-45fd-8d97-e75b0d90682c,John,Connely,John Connely,CSC,25,3.41,3.45,3.64,CPE 215; CSC 317; CPE 357; CPE 453; CSC 453,,5,0
0d7c190e-30f0-4546-ac7b-947589695764,Jess,Lee,Jess Lee,SOC,2,3,2,1,SOC 111,Inflexible Attendance Policy:2; Honor DRC Accommodations:1; Inflexible Deadline Policy:1; Uploads Slides:1; No Breaks During Lecture:1,1,5
0d887a6c-715a-4f2f-a51b-3dbd2ed775c1,Ron,deYong,Ron deYong,AGB,4,3,2.6,2.8,AGB 302; AGB 312; AGB 461,,3,0
0dbf3176-aeeb-468b-bb27-62fd350ef027,Brian,Kelly,Brian Kelly,ARCH,2,3.33,2,2.67,ARCH 105; ARCH 133,,2,0
0dd96579-9d01-4d5f-a5c0-ca2247f65f63,Jim,Cushing,Jim Cushing,ENGL,80,2.36,2.39,2.13,ENGL 114; ENGL 145; ENGL 231; ENGL 251; ENGL 252; ENGL 253; ENGL 339; ENGL 350; ENGL 351; ENGL 387; ENGL 388; ENGL 449; AERO 465,,13,0
0de9ab05-f404-42cf-ac01-6bd8a861d8db,Erin,Westmoreland,Erin Westmoreland,CE,4,3.5,3.5,3.75,CE 113,,1,0
0def05cd-ae83-4759-a88f-a5ffe2a4efb4,Dennis,O'Brien,Dennis O'Brien,STAT,12,1.77,1.77,1.77,STAT 217; STAT 218; STAT 235; STAT 251; STAT 252; STAT 312,,6,0
0e0c4ab2-c7a2-4aca-a996-258971819f45,Paul,Redden,Paul Redden,CM,4,2.25,1.75,1.75,CM 102; ARCE 211; CM 232,,3,0
0e37c220-c5cb-43a2-adea-69eb1eb6d778,Lane,Fronczek,Lane Fronczek,BUS,7,4,4,4,BUS 346,,1,0
0e40a11d-1bea-4b7b-8c4e-448bff923221,ansgar,killing,ansgar killing,ARCH,20,2.14,2,2.14,ARCH 106; ARCH 251; ARCH 252; ARCH 481,,4,0
0e52c8d0-7cb9-40b2-95bf-1ebe5015964b,Elizabeth,Sperow,Elizabeth Sperow,BUS,41,3.61,3.58,3.49,BUS 207; BUS 214; BUS 404; BUS 410; GSB 514,Uploads Slides:1,5,1
0e57ba06-6072-4ece-be65-1ee996222bb6,Jonathan,Fernsler,Jonathan Fernsler,PHYS,54,2.67,2.58,2.8,PSC 101; PHYS 121; PHYS 122; PHYS 131; PHYS 132; PHYS 133; PHYS 141; PHYS 142; PHYS 145; PHYS 211; PHYS 401; PHYS 143,Zoom Office Hours:1; Recorded Lectures:1; High In-Person Availability:4; Flexible Attendance Policy:3; Flexible Grading Policy:1; Pop Quizzes:1; Supplemental Study Material:2; Class Handouts:1; Uploads Slides:1,12,9
0e6234e5-0e12-4e97-8a88-9b199ec391ee,Mark,Miller,Mark Miller,MU,1,2,2.5,2.5,MU 101,,1,0
0e7837e3-9449-424b-af24-9d11f2809e63,Jared,Van Ramshorst,Jared Van Ramshorst,POLS,20,4,4,4,POLS 112; POLS 310; POLS 251; POLS 225,High In-Person Availability:13; Flexible Attendance Policy:5; Supplemental Study Material:7; Fast Response Time:7; Flexible Grading Policy:6; Flexible Deadline Policy:4,4,6
0e89e675-8084-4fa5-b14e-47405ddc25af,Robert,Brown,Robert Brown,BIO,45,2.07,1.77,1.75,BIO 101; BIO 111; BIO 115; ZOO 240; BIO 331; ZOO 331; BIO 332; ZOO 332,,8,0
0e9198bf-415d-4faf-acfa-d4b16280aba8,Tony,Frazier,Tony Frazier,BIO,17,3.67,3.5,3.56,BIO 111; BIO 160; BIO 161; BIO 162; BIO 227,,5,0
0e91caac-ade0-428a-ac1d-21396ef307b4,Patricia,Mulligan,Patricia Mulligan,EDUC,4,3.2,3.2,2.8,EDUC 207,,1,0
0ea1c44e-431d-4a5f-be1b-f930fd556f53,James,Keese,James Keese,SOC,85,2.8,2.82,2.63,GEOG 150; SOC 150; ECON 201; ECON 211; ECON 222; GEOG 301; GEOG 308; GEOG 340; ANT 370; GEOG 370; SOC 370; GEOG 350,Fast Response Time:1; Flexible Attendance Policy:2; Class Handouts:1; Inflexible Attendance Policy:1; Inflexible Grading Policy:1; Zoom Office Hours:1; No Breaks During Lecture:1,12,7
0ef2848c-c6b3-41e2-a5a6-37cc5a332174,Erik,Veach,Erik Veach,PHYS,8,3.38,3.38,3.87,PHYS 141; PHYS 143,Class Handouts:2; Supplemental Study Material:3; No Breaks During Lecture:2; Zoom Office Hours:1; Fast Response Time:2; Recorded Lectures:1; Flexible Deadline Policy:1; Flexible Grading Policy:1,2,8
0f118b76-7262-4bb6-a206-0d4d774e05b6,Dwight,Brown,Dwight Brown,PHIL,68,3.01,3.08,2.96,PHIL 101; PHIL 212; PHIL 230; HNRS 231; PHIL 231; PHIL 310; PHIL 311; PHIL 313; PHIL 314; PHIL 317; PHIL 335,,11,0
0f3bb44c-6cc4-4c4f-aa88-fe6ebc3ea40b,Ben,Lutz,Ben Lutz,ME,3,4,3.67,4,ME 328; ME 234,Zoom Office Hours:1; Uploads Slides:1,2,2
0f476bc1-9830-447c-a1da-a484d9356991,David,Parkinson,David Parkinson,CSC,24,3.52,3.49,3.48,CPE 102; CSC 102; CPE 202; CSC 202,Zoom Office Hours:2; Flexible Attendance Policy:2,4,2
0f5faa54-0bea-4192-8739-cb9a46ee84f6,Hal,Johnston,Hal Johnston,CM,11,1.31,1.54,1.54,CM 213; CM 342; CM 364; CM 431; CM 454,,5,0
0f637490-e9da-4002-a1d0-ef433c5e1aa8,Mason,Medizade,Mason Medizade,ME,47,0.81,0.69,0.64,ME 234; ME 236; ME 302; ME 312; ME 341; ME 346; ME 350; ME 434; ME 435; ME 436; ME 470; ME 488,,12,0
0f80a2ca-58c8-4393-8413-91093c2cfd16,John,Ridgely,John Ridgely,ME,14,2.87,3.07,2.87,ME 318; ME 329; ME 405; ME 422; ME 507; ME 128,Class Handouts:1,6,1
0f872900-f1db-4984-ab3d-0473538166b1,Gary,Clay,Gary Clay,LA,17,2.32,2.26,2.16,LA 114; LA 220; LA 241; LA 351; LA 352; ARCH 453; LA 453; LA 454,,8,0
0fc0a136-2bff-4d1f-a003-5f1d6f94845d,Shoreh,Niku,Shoreh Niku,FSN,38,2.4,2.3,2.37,AG 202; FSN 204; FSN 230; FSN 250; FSN 319; FSN 374,Zoom Office Hours:1; Flexible Attendance Policy:1; Uploads Slides:1,6,3
0fc8a543-9cf0-4d0e-bd10-7aaba5d33a0e,Meredith,Brammeier,Meredith Brammeier,MU,20,3.46,3.59,3.36,MU 101; MU 103; MU 120; MU 207; MU 212; MU 303; MU 324,,7,0
0fcaee7e-6d90-4a2e-a4fa-b781c3f6534d,Daniel,Malone,Daniel Malone,MATH,19,2.81,2.52,2.76,MATH 116; IME 156; EE 201; EE 321,,4,0
0fd39f4b-897b-442c-a521-4e8ca2ac8aa4,jnan,blau,jnan blau,COMS,27,3.5,3.62,3.38,COMS 101; ENGL 101; SPC 101; COMS 208; SPC 208; COMS 308; COMS 316; COMS 317; COMS 416; SPC 416; COMS 450,Recorded Lectures:1; Class Handouts:1; Supplemental Study Material:1,11,3
0fe890dd-4fe2-4909-8b1a-72a371721672,April,Grow,April Grow,CSC,6,2,2.33,2.17,CSC 378; CSC 123,Recorded Lectures:1; Fast Response Time:1; Flexible Attendance Policy:1; Inflexible Grading Policy:1,2,4
1039e65f-6c4a-4283-92dd-853d3d9ae861,Robert,Szlavik,Robert Szlavik,BMED,16,3.06,3,3,BMED 310; ENGR 310; BMED 355; BMED 440; ENGR 440; BMED 445; ENGR 455; BMED 555,,8,0
104a99ba-287c-4ef7-add5-e67827bee1c7,John,Haley,John Haley,POLS,2,1.67,1.33,1.33,POLS 245,,1,0
10566fa1-e8c6-419c-967a-68057f2643f8,Chris,Carr,Chris Carr,BUS,205,3.53,3.62,3.34,BUS 202; BUS 207; BUS 227; BUS 297; BUS 304; BUS 410; BUS 461,High In-Person Availability:3; Flexible Attendance Policy:7; Uploads Slides:5; Fast Response Time:2; Inflexible Attendance Policy:1; Supplemental Study Material:1; Flexible Grading Policy:1; Inflexible Deadline Policy:1; Inflexible Grading Policy:1,7,9
10bdbba7-9814-4631-b142-e047a22ec6fc,Scott,Fraser,Scott Fraser,PHYS,54,2.98,2.8,2.83,ASTR 102; PHYS 121; PHYS 131; PHYS 132; PHYS 133; PHYS 141; PHYS 211; PHYS 142,Recorded Lectures:1; Class Handouts:5; Flexible Grading Policy:2; Supplemental Study Material:1; Flexible Attendance Policy:2; Uploads Slides:1; High In-Person Availability:2; Fast Response Time:1; Does Not Use Canvas:1,8,9
10cf35b0-058c-4d44-ab71-92bbf663fe4c,Matt,Burd,Matt Burd,ASCI,14,3.73,3.67,3.46,ASCI 315; ASCI 333; ASCI 347; ASCI 405,,4,0
10d3698e-68af-47ff-9b56-92420ef94dee,Johanna,Johnson,Johanna Johnson,BUS,2,3,3,2.67,BUS 382,,1,0
11265575-2178-43ac-afe9-d1a1e5e222dc,Bill,Siembieda,Bill Siembieda,CRP,10,0.7,0.6,0.7,CRP 215; CRP 315; CRP 409; CRP 450; CRP 458,,5,0
113c0a67-414b-46fc-92ef-07387a5e73ab,Amarilis,Iscold,Amarilis Iscold,CD,9,4,3.67,4,HLTH 260; CD 340; CD 131; CD 304,Fast Response Time:5; Flexible Deadline Policy:2; Uploads Slides:3; High In-Person Availability:1; Flexible Attendance Policy:2; Flexible Grading Policy:1; No Breaks During Lecture:1,4,7
1173414b-4b60-45ed-95ab-a159f39b1593,Larisa,Vredevoe,Larisa Vredevoe,BIO,6,4,3.67,4,BIO 429; MCRO 320; MCRO 225,High In-Person Availability:1; Fast Response Time:2; Uploads Slides:2; Supplemental Study Material:1,3,4
118d90db-c8b7-4756-bf21-f7e12ac683b7,Joseph,Borzellino,Joseph Borzellino,MATH,86,3.1,3.36,3.01,MATH 141; MATH 142; MATH 143; MATH 206; MATH 241; MATH 244; MATH 304; MATH 306; MATH 416,,9,0
11d044bb-56d3-46ea-9b4f-10aa2aca9fa0,Jermaine,Washington,Jermaine Washington,ARCH,12,3,2.79,2.79,ARCH 131; ARCH 132; ARCH 133; ARCH 251,,4,0
11dd04c5-c04d-41fc-9aac-b337c6794c6a,Hugh,Smith,Hugh Smith,CSC,33,3.32,3.32,3.29,CPE 123; CSC 123; CPE 317; CSC 317; CPE 357; CPE 464; CSC 464; CPE 465; CSC 465; CPE 564,,10,0
11de1dbc-9a07-4f80-9c16-892cd72e1dbe,Lonny,Simonian,Lonny Simonian,CM,4,3.25,3,3.25,CM 212; CM 352; CM 411; CM 413,,4,0
11eddcb6-d9a9-4cc9-8a7d-f69d40b64cfb,Michael,Boswell,Michael Boswell,CRP,19,3.2,3.25,2.8,CRP 101; CRP 212; CRP 314; CRP 336; CRP 338; CRP 342; CRP 470; CRP 510,,8,0
11eec8b9-fcf9-44e6-9f58-f39e72da948e,Tanner,Treece,Tanner Treece,CHEM,11,3.82,3.81,4,CHEM 224; CHEM 128; CHEM 312; AEPS 124; CHEM 126; CHEM 125,Uploads Slides:7; Flexible Attendance Policy:4; Supplemental Study Material:6; High In-Person Availability:3; Honor DRC Accommodations:2,6,5
11efec99-0614-49b8-9189-bf871ce14fe5,James,Crew,James Crew,MATH,27,3.73,3.83,3.63,MATH 142; MATH 141; MATH 118; MATH 182,Flexible Attendance Policy:6; Flexible Grading Policy:2; High In-Person Availability:5; Honor DRC Accommodations:1; Supplemental Study Material:5; Inflexible Grading Policy:3; Flexible Deadline Policy:2,4,7
11f1cf28-f2f5-4fa0-a284-66e051467e70,John George,Coroneus,John George Coroneus,PHYS,20,2.65,2.33,2.75,PHYS 132; PHYS 133; PHYS 141; PHYS 131,,4,0
122753f4-8779-4e41-b3e7-ce6e3b16ec69,Rudy,Schalk,Rudy Schalk,BRAE,5,3.4,3,3.4,BRAE 239,Inflexible Attendance Policy:1; Supplemental Study Material:1; Uploads Slides:2; Flexible Deadline Policy:1; Inflexible Deadline Policy:1; Flexible Grading Policy:1,1,6
123bb828-6614-4576-80d7-26dfd02c99fa,Brian,Lawler,Brian Lawler,GRC,46,3.47,3.3,3.45,GRC 101; GRC 201; GRC 202; GRC 203; GRC 212; GRC 218; GRC 302; HUM 303; GRC 331; GRC 377,Does Not Use Canvas:1,10,1
123d1952-f0dc-4da3-93b1-cf952103d857,Elvira,Pulitano,Elvira Pulitano,ES,37,2.27,2.48,2.25,ES 241; ES 242; ES 340; ES 380; ES 253,Zoom Office Hours:1; Fast Response Time:1; Uploads Slides:2; Inflexible Deadline Policy:1; Pop Quizzes:2; Inflexible Grading Policy:1; Supplemental Study Material:1,5,7
124f0030-8d5f-4b2c-84f9-c99620c60efb,Kimberly,Griffin,Kimberly Griffin,CHEM,5,3.33,3.17,3.5,CHEM 312; CHEM 316,,2,0
125b8b2c-b881-4d72-8398-77f93a4c21f6,Felicia,Korengel,Felicia Korengel,STAT,14,3.14,3.22,3.36,STAT 217; STAT 218,High In-Person Availability:3; Honor DRC Accommodations:4; Uploads Slides:9; Recorded Lectures:1; Fast Response Time:2; Flexible Attendance Policy:2; Zoom Office Hours:2; Class Handouts:3; No Breaks During Lecture:1; Flexible Grading Policy:1; Flexible Deadline Policy:1,2,11
1277f2ef-3ab6-4fc7-8dbe-c3aa668fe62c,Mugizi Robert,Rwebangira,Mugizi Robert Rwebangira,CSC,24,2.83,2.68,3.06,CSC 248; CPE 202; CSC 466; CSC 349,Uploads Slides:10; Flexible Deadline Policy:2; Fast Response Time:2; Flexible Attendance Policy:2; Pop Quizzes:6; Supplemental Study Material:1; High In-Person Availability:1; Flexible Grading Policy:2; Inflexible Attendance Policy:1,4,9
128240d6-97d7-4d97-9427-eae60be8e8bd,Robert,Inchausti,Robert Inchausti,ENGL,54,3.65,3.69,3.54,ENGL 114; ENGL 215; ENGL 240; ENGL 250; ENGL 253; ENGL 326; ENGL 350; ENGL 351; ENGL 395; ENGL 449; ENGL 459,,11,0
12d08ffe-e871-4689-a84d-f5d18d5d081b,Kathryn,Voltmer,Kathryn Voltmer,MATH,27,2.45,3.08,2.75,MATH 141; MATH 119; MATE 162; MATH 161; MATH 118,Flexible Attendance Policy:7; Class Handouts:14; Inflexible Grading Policy:6; Zoom Office Hours:1; Supplemental Study Material:7; Fast Response Time:3; Flexible Grading Policy:1; Honor DRC Accommodations:1; Inflexible Deadline Policy:2; No Breaks During Lecture:1,5,10
12d7e661-c9d0-4c43-9681-b8c23cae20fb,Mohammad,Ghamari,Mohammad Ghamari,EE,1,4,1,4,EE,Flexible Attendance Policy:1; Flexible Deadline Policy:1; Honor DRC Accommodations:1,1,3
13562eb8-4c24-490e-9783-bb47d17a3213,William,Horton,William Horton,EE,7,0.56,0.89,0.67,PHYS 141; EE 242; EE 301,,3,0
138f93c1-0d91-486f-a7ef-c736eebd6204,Dev,Sisodia,Dev Sisodia,CSC,25,3.84,3.48,3.88,CPE 101; CSC 357; CSC 101; CSC 436; CSC 321; CSC 320; CSC 364,High In-Person Availability:4; Fast Response Time:4; Flexible Deadline Policy:12; Zoom Office Hours:6; Uploads Slides:13; Class Handouts:1; Flexible Grading Policy:5; Supplemental Study Material:3; Flexible Attendance Policy:3,7,9
13b2240c-b811-4db6-8bdc-a76c77421c59,Verena,Alexander,Verena Alexander,FSN,1,3,2,3,FSN,,1,0
13d63b30-4c27-4cc5-a201-f0f2c9e0fd70,Jacques,Belanger,Jacques Belanger,ME,2,3.5,3.5,4,ME 302; ME 437,Flexible Attendance Policy:1; Class Handouts:1; Uploads Slides:1,2,3
1422ccd2-3e5f-4480-b292-f2b0c4e649d2,Barry,VanderKelen,Barry VanderKelen,BUS,18,2.39,2.62,2.73,BUS 401; BUS 387,Zoom Office Hours:2; Inflexible Attendance Policy:5; Class Handouts:1; Flexible Grading Policy:1; Inflexible Deadline Policy:2; No Breaks During Lecture:1,2,6
1428b52d-4648-4065-9eb4-c70942f3e598,Norman,Lai,Norman Lai,WGS,1,1,0.5,1,WGS 301,,1,0
142b9f4b-dbcc-4bcc-99e1-21dc49a0cccc,Devon,Parham,Devon Parham,MATH,2,2,1,1.67,CSC 141,,1,0
14302845-22f8-4002-9453-359842a8433c,Francis,Villablanca,Francis Villablanca,BIO,49,2.31,2.47,2.33,BIO 213; BIO 321; ZOO 321; BIO 323; ZOO 323; BIO 342; BIO 414; BIO 444,Inflexible Attendance Policy:1; Supplemental Study Material:1; No Breaks During Lecture:1,8,3
14558331-ca80-4a53-b47c-9e2505416158,Lisha,Duarte,Lisha Duarte,SPAN,1,3,3,2.5,SPAN 121,,1,0
146c9f05-abdf-4a7a-9c56-7fbcd8d7d297,Christopher,Woodruff,Christopher Woodruff,MU,34,3.74,3.71,3.71,MU 101; MU 120; MU 171; MU 172; MU 173; MU 176; MU 340; MU 371; MU 373; MU 376,,10,0
147278a9-39be-4acc-9fec-700ac27ced16,Shasta,Palmer,Shasta Palmer,BUS,2,4,4,4,ITP 211,Hybrid Option:1; Fast Response Time:1; Flexible Grading Policy:1,1,3
147a8956-0fff-41d6-a531-cb94397a8ce8,Karen,McGaughey,Karen McGaughey,STAT,76,3.64,3.77,3.47,STAT 212; STAT 217; STAT 218; STAT 251; STAT 252; STAT 313; STAT 321; STAT 322; STAT 323; STAT 513; STAT 302,Zoom Office Hours:1; Flexible Attendance Policy:3; Uploads Slides:2; High In-Person Availability:1; Class Handouts:1; Supplemental Study Material:2; Fast Response Time:1,11,7
148d60a0-0f41-47a6-a86a-b167a3027456,Wayne,Howard,Wayne Howard,AGB,31,1.94,2.24,1.76,AGB 101; AGB 212; AGB 301; AGB 310; AGB 313; AGB 322; AGB 326,,7,0
149a6180-1bba-48b1-8606-6e3cff2d9eab,Marianne,McGarry-Wolf,Marianne McGarry-Wolf,AGB,17,2.56,2.6,2.33,AG 101; AGB 405; AGB 443; WS 444; AGB 101; AGB 343; AGB 406; AGB 301,,8,0
14beb503-c2a9-4a71-8f0d-4c535bd5ff1e,Andrew,Silva,Andrew Silva,KINE,17,2.71,2.76,2.76,KINE 230; KINE 250; KINE 408,,3,0
14e2ee34-800f-4e62-b1c2-016a9ae5656c,Cevat,Yaman,Cevat Yaman,ENVE,2,2.5,2.5,3,ENVE 325,Fast Response Time:1; Flexible Grading Policy:1; Uploads Slides:2; Flexible Deadline Policy:1; Supplemental Study Material:1,1,5
14f44235-2a5c-4a2a-8fb4-2c79befa27a5,Regulus,Allen,Regulus Allen,ENGL,53,1.89,2.34,1.77,ENGL 205; ENGL 230; ENGL 303; ENGL 305; ENGL 332; ENGL 333; ENGL 347; PSC 395; ENGL 439; ENGL 512,Zoom Office Hours:1; Fast Response Time:1; Inflexible Attendance Policy:2; Pop Quizzes:1; No Breaks During Lecture:1,10,5
150fb413-06db-4f26-8aae-b352818a3363,Anthony,Buffa,Anthony Buffa,PHYS,53,2.63,2.57,2.57,PHYS 121; PHYS 122; PHYS 123; PHYS 131; PHYS 132; PHYS 133,Inflexible Grading Policy:1; Does Not Use Canvas:2; No Breaks During Lecture:1; High In-Person Availability:2; Supplemental Study Material:1; Flexible Attendance Policy:1; Honor DRC Accommodations:1,6,7
15212162-eb5c-494d-8a1f-b34eaab94bb2,David,Keeling,David Keeling,CHEM,87,3.28,3.5,3.13,BIO 111; CHEM 127; CHEM 128; CHEM 129; CHEM 231,,5,0
1547bea3-a6d4-424b-9068-abf91529f64a,Paris,Kalathas,Paris Kalathas,CSC,2,2.5,2,2,CSC 203,Zoom Office Hours:1; Flexible Attendance Policy:1,1,2
15489148-f387-4527-a289-99330477453e,Samuel,Tiscareno,Samuel Tiscareno,MATH,3,0,0,0.33,MATH 118,No Breaks During Lecture:1,1,1
1560360c-4c66-48a6-83e0-6bec9b350288,Payam,Nayeri,Payam Nayeri,EE,2,4,4,4,EE 504; EE 335,Fast Response Time:1; Flexible Grading Policy:1; Uploads Slides:1,2,3
1591b1c2-9ff3-4bf9-82c6-30fa4e7b4289,Charmaine,Martinez,Charmaine Martinez,ART,10,1.94,2.22,2.14,ART 237; ART 260; ART 333; ART 338,Inflexible Attendance Policy:1; Inflexible Deadline Policy:1,4,2
15b1a27a-490b-4606-a1c3-92313c39c873,Barbara,Frantz,Barbara Frantz,GER,22,3,3.25,2.96,GER 101; GER 102; GER 103; GER 121; GER 122,,5,0
15ea8982-a40e-404e-8cec-57e592e33e35,Lori,Temko,Lori Temko,COMS,6,3.33,3,3.17,COMS 101,No Breaks During Lecture:1; Zoom Office Hours:1; Fast Response Time:1,1,3
161914e9-31b0-4df6-bfc4-79b50ef56b32,David,Braun,David Braun,EE,87,2.09,2.42,1.79,EE 208; EE 248; EE 306; EE 307; EE 308; EE 347; EE 348; EE 413; EE 422; EE 460,,10,0
16247be2-b937-42c2-8857-b905c2ed0324,Eric,Anderson,Eric Anderson,BIO,2,2.5,3,2,BIO 263; TH 548,,2,0
16784ab6-136f-449a-b1ad-d2a8554cc69b,Christiane,Schroeter,Christiane Schroeter,AGB,60,1.39,1.51,1.3,AGB 212; AGB 301; AGB 304; AGB 310; AGB 313; AGB 318; AGB 404; AGB 406,Zoom Office Hours:1,8,1
167efafd-c4e5-4f9c-a4c3-27559065d451,Nick,Bockelman,Nick Bockelman,ART,3,3.67,3.67,3,ART 182; ART 183,Zoom Office Hours:2; Flexible Attendance Policy:1; Inflexible Deadline Policy:3,2,3
168973b1-c4a1-4d0f-8538-6b449a2718f9,Linda,Lee,Linda Lee,PSY,31,3.72,3.69,3.69,CD 131; CD 256; PSY 256; CD 304; CD 305; PSY 356; CD 417; CD 424,,8,0
169ebb4c-9de4-42ed-8d57-fdace8739ebd,Susan,Elrod,Susan Elrod,BIO,11,2.58,3,1.92,MCRO 221; MCRO 222; BIO 351; BIO 375,,4,0
16bcfcb5-854c-49b3-beda-cadad9d5779b,Chris,Murphy,Chris Murphy,CE,26,3.11,3.11,3.04,CE 112; CE 204; CE 207; ME 211; CE 259; CE 355,,6,0
16d3e9c1-4b17-4708-94e1-60b83aec8bd5,Nilgun,Sungar,Nilgun Sungar,PHYS,54,3.16,3.2,2.96,PHYS 121; PHYS 122; PHYS 123; PHYS 131; PHYS 132; PHYS 141; PHYS 200; PHYS 211; PHYS 322; PHYS 405,,10,0
16da5a77-652d-4d6b-ab52-bc114a23806d,Brian,Higgins,Brian Higgins,ME,17,3.28,3.17,3.17,ME 134; ME 313; ME 446,,3,0
16ea9d43-1edf-476e-9a51-21ca48621342,Puneet,Agarwal,Puneet Agarwal,IME,3,4,4,4,IME 212; IME 372; IME 565,Fast Response Time:1; Flexible Attendance Policy:1; Uploads Slides:2; Flexible Deadline Policy:1,3,4
16ead9c1-21af-44e5-b290-dc015a28895c,Rebecca,Michaud,Rebecca Michaud,MATH,19,3.44,3.66,3.4,MATH 118; MATH 119; MATH 221; MATH 211,,4,0
16eb0060-6be7-466a-8459-082f7f640e4c,Alan,Zhang,Alan Zhang,ME,6,3.83,4,4,ME 211; ME 328; ME 129; ME 329,High In-Person Availability:2; Flexible Grading Policy:2; Uploads Slides:1; Flexible Deadline Policy:1; Class Handouts:1; Supplemental Study Material:1,4,6
17029dff-69dd-4344-bed9-83c69f1288d3,Aaron,Kline,Aaron Kline,MU,4,4,4,4,MU 101; MU 120,High In-Person Availability:2; Supplemental Study Material:3; Uploads Slides:3; Class Handouts:1; No Breaks During Lecture:1,2,5
17054b84-bb40-466e-beac-d5779f5738e8,Joseph,Castro,Joseph Castro,BUS,2,2,2,2,BUS 389,Zoom Office Hours:1; High In-Person Availability:1; Fast Response Time:1,1,3
171d9525-7da2-4b8f-848d-dcd25583ad82,William,Pendergast,William Pendergast,BUS,38,2.29,2.37,2.44,BUS 302; BUS 303; BUS 401; BUS 402,,4,0
173a6d6e-0279-4cc8-8a8f-9091a6afd7c8,Dean,Arakaki,Dean Arakaki,EE,84,1.81,1.86,1.57,EE 111; EE 151; EE 201; EE 241; EE 251; EE 335; EE 346; EE 375; EE 401; EE 402; EE 405; EE 440; EE 460; EE 533; EE 599; EE 242,,16,0
17571b99-6cc9-437a-a173-29ac30f20861,Micheal,Costello,Micheal Costello,AEPS,28,2.76,2.71,2.36,CRSC 102; CRSC 110; PSC 110; WS 231; CRSC 311; FRSC 331; PSC 411; CRSC 431; PSC 431; CRSC 521; AEPS 110; WVIT 300,,12,0
177105b8-0eff-4fdd-8592-f8fc78413445,Catherine,Waitinas,Catherine Waitinas,ENGL,35,2.77,2.8,2.78,ENGL 231; ENGL 240; ENGL 241; ENGL 253; ENGL 303; ENGL 345,Inflexible Attendance Policy:1; Pop Quizzes:1; Supplemental Study Material:1,6,3
17c66353-0157-4dc3-90b8-b3d7415f646f,Morgan,Sherman,Morgan Sherman,MATH,69,3.34,3.25,3.32,MATH 141; MATH 142; MATH 143; MATH 206; MATH 241; MATH 244; MATH 306; MATH 344; MATH 505; MATH 248; MATH 412; MATH 413,Class Handouts:2; Inflexible Grading Policy:1; No Breaks During Lecture:4; High In-Person Availability:1; Fast Response Time:2; Honor DRC Accommodations:1; Flexible Attendance Policy:2; Does Not Use Canvas:1; Inflexible Deadline Policy:1,12,9
17e44356-8fb1-4780-89e2-be61765bfd67,Jaime,Colome,Jaime Colome,BIO,26,1.15,1.19,1.3,BIO 224; MCRO 224; BIO 302; BIO 334; BIO 351; MCRO 401; MCRO 402; BIO 421,,8,0
17f69012-4857-48a7-a105-f4712dab29af,Jad,Josey,Jad Josey,ENGL,2,3,2.67,3.33,ENGL 134,,1,0
1806db7d-8a82-45bf-b664-c09f59a75306,Robert,McNeil,Robert McNeil,CE,6,1.88,1.13,1.5,CE 114; FRSC 120; FRSC 202; FRSC 220; FRSC 230; FRSC 332,,6,0
1830667a-6dcf-4786-bab3-cc82629be48c,David,Zigler,David Zigler,CHEM,29,1.4,1.55,1.42,CHEM 121; CHEM 126; CHEM 127; CHEM 124; CHEM 125; CHEM 128,Class Handouts:3; Inflexible Grading Policy:9; Uploads Slides:4; Fast Response Time:1; Inflexible Deadline Policy:2; High In-Person Availability:1; Inflexible Attendance Policy:2; Does Not Use Canvas:7; No Breaks During Lecture:5; Supplemental Study Material:1,6,10
18376dcd-a436-4dee-b836-62fd9fb312da,Keith,Woodcock,Keith Woodcock,CRP,2,3.5,3.5,2.5,CRP 212; NR 404,Flexible Attendance Policy:2; Flexible Deadline Policy:1; Uploads Slides:2; Hybrid Option:1,2,4
1846e94f-a6ba-4d76-8295-c0d260884da0,Nicholas,Waldron,Nicholas Waldron,MU,4,4,3.75,4,MU 101; MU 176,,2,0
1851bb62-32d6-455f-bfb6-29488ccd7753,Emma,Kuchera,Emma Kuchera,JOUR,1,3,3.33,3,JOUR 415,,1,0
185db05a-bd3e-4ea7-90bc-2933d823e3a9,Haley,Moniz,Haley Moniz,BIO,15,3.73,3.79,3.79,BIO 111; BIO 150,Recorded Lectures:10; Supplemental Study Material:4; Uploads Slides:7; Flexible Attendance Policy:3; High In-Person Availability:3; Class Handouts:1; Fast Response Time:4; No Breaks During Lecture:1,2,8
185f783d-9c03-4ed5-b5c2-727a6a764831,David,McDonald,David McDonald,EE,4,4,4,4,EE 251; EE 241; EE 347,Fast Response Time:1,3,1
18bb9231-ca98-4917-9a90-9c3ed3a646d2,Kelly,Moreno,Kelly Moreno,PSY,7,2.86,2.86,3,PSY 370; PSY 405; PSY 560,,3,0
