fullName,firstName,lastName,id,department,overallRating,numEvals
Reginald Gooden,Reginald,Gooden,745f586f-502d-4f1e-a4e8-71474e03c7b7,POLS,0.97,33
James Oksanish,James,Oksanish,74691784-dd61-4160-a11c-7f296fd108cf,STAT,3.16,12
Eivis Qenani-Petrela,Eivis,Qenani-Petrela,746a1911-a32e-40a1-899b-841f24660af0,AGB,2.82,28
Chuck Bland,Chuck,Bland,74845559-9ca7-4671-912d-7e21cbe26e47,EE,3.5,2
Lynn Hamilton,Lynn,Hamilton,748664d2-24f4-4750-a1fe-25c59f0f4eac,AGB,2.29,95
Brenda Baker,Brenda,Baker,749cf666-80e1-4762-8ad1-8de8cfa315d3,CHEM,3.08,63
Donna Duerk,Donna,Duerk,74a5a2aa-0093-45cc-b711-f4a43938bd7e,ARCH,1.7,21
Margot McDonald,Margot,McDonald,74bf0bb3-9b6d-46af-b0f0-ffdd46668000,ARCH,3.13,6
Jim McDowell,Jim,McDowell,74e09b79-94dd-45ff-ade3-3a716033bb0f,BUS,3.51,36
Roxanne Rassti,Roxanne,Rassti,74ff2859-2be0-4f35-a6ab-9b2d68c2e6fa,PSY,4,2
Richard Fryer,Richard,Fryer,750954fb-ce7f-4297-9c10-12c15e858b14,EE,2.9,27
Rebecca Oulton,Rebecca,Oulton,75117b0c-30f1-49aa-8220-756ff0f36eca,CE,3.14,7
Guillermo Castilla,Guillermo,Castilla,751f36ff-3759-40b7-9258-30850335b05f,PHYS,2.3,26
Andrew Morris,Andrew,Morris,753cda24-294a-4947-bf76-15578747cd4d,HIST,3.29,50
Alex Wescott,Alex,Wescott,75538633-a5be-4885-bace-a0376aaccc52,ES,3.9,20
Dana Paquin,Dana,Paquin,756511c8-d11a-4507-9d51-b551ce484e74,MATH,3.76,51
Adam Hill,Adam,Hill,75ffa6c5-64a6-4c03-baca-a65ef0cabc4c,ENGL,2.9,53
Kirsten Mork,Kirsten,Mork,761a528a-1bab-424c-87bb-f0bdf66c5543,CSC,3.8,10
Samir Dutt,Samir,Dutt,764d608b-6876-408f-988a-d3e243891246,BUS,2.2,4
Paul Hatalsky,Paul,Hatalsky,7664d5bb-d9cf-435f-90d5-51411059b8fb,CSC,2.73,113
Robert Densham,Robert,Densham,76653a11-a692-47d1-b959-c7255d0bacdd,ART,1.86,6
Timothy Saucerman,Timothy,Saucerman,766c3271-386a-47b2-bb01-7c1c95a981c5,CE,4,1
Kenneth Habib,Kenneth,Habib,76739e17-3611-482f-8f80-9e28c243d5f8,MU,2.63,41
Mario Esola,Mario,Esola,767dceff-3b7f-45fb-bd64-5ed12a8ab7d7,CE,2.24,25
Ken Kubiak,Ken,Kubiak,768c16d7-6902-4233-adf8-6d8af4986921,CSC,4,6
Albus Dumbledore,Albus,Dumbledore,76998b40-6d7f-4f73-851c-77ae7a3f1bdc,PHIL,3.38,4
Pam Ridgely,Pam,Ridgely,76e0af89-403c-4b42-9d91-7e7a39b967f0,ME,0.25,19
Donna Templeton,Donna,Templeton,76ebce24-2175-4045-8b0f-852d1ef65203,GRC,2.43,14
Ryan Brockett,Ryan,Brockett,76ee565a-5f86-4cdf-9b77-26783d2bf10e,ARCH,2.67,10
Andrew Migler,Andrew,Migler,76f18c4a-9d86-4276-bab3-bf44955d38cb,CSC,3.85,7
Barbara Curry,Barbara,Curry,76f23cee-9b55-4b8a-b4fb-eca6d0d79776,ECON,1,10
Olga Dekhtyar,Olga,Dekhtyar,770eda96-5f64-4345-9371-3721f25bdd1e,STAT,3.47,130
Elsa Medina,Elsa,Medina,7712386a-36a0-4ea5-a995-4d9dfbdc30cf,MATH,3.49,65
William Riggs,William,Riggs,7719cb14-8a0a-4ec4-be59-1c8b70e59f15,CRP,3.6,10
Pasha Tabatabai,Pasha,Tabatabai,772c4b8a-ce23-4afb-a5e5-05987a599046,PHYS,3.12,9
Roric Christian Martens Biersach,Roric Christian,Martens Biersach,77355efd-cfb8-477e-ab85-0d7913f37bdf,EE,3.1,9
Cesar Bustamante,Cesar,Bustamante,776074ab-6257-481c-9a45-7cec968039de,LA,2.72,5
Shien-yi Meng,Shien-yi,Meng,77650a20-f201-43fe-a6af-84d3b396407a,EE,1.21,12
Patrick Lin,Patrick,Lin,7767e174-64d9-4083-a704-0f6dc0115f29,PHIL,3.35,16
Sussan Einakian,Sussan,Einakian,777000c8-22f7-4113-b50d-3506b49e6d78,CSC,2.04,75
Wendy Daly,Wendy,Daly,7794a3b9-2746-4fc2-aec5-000d759b1e49,ENGL,0.53,15
Kevin Clancy,Kevin,Clancy,779f3d01-469c-4a40-bfcf-3c0e16414f28,STAT,3.35,37
Philip Mabry,Philip,Mabry,77aec8bf-57f6-4296-b616-b1f589e6ebc0,ES,2.69,13
Michael Hanson,Michael,Hanson,77df5532-9c24-4188-93e3-2c7223ab1423,BIO,1.66,71
Javin Oza,Javin,Oza,7814eb56-75bf-4478-bd05-2e8968332181,CHEM,1.75,4
Barbara Blanke,Barbara,Blanke,782e6532-ceba-45ec-bd91-0e47b1e59fd6,EDUC,2.5,2
Alex Meyer,Alex,Meyer,78366f2f-b8f9-4d73-8dba-e149641b99f6,IME,3.5,2
Codie Place,Codie,Place,783f6cf9-617c-42f9-b9d1-c032158e6051,PSY,3.75,4
David Hennessee,David,Hennessee,7881e728-fde1-46f9-be1f-bdab1b9cc216,ENGL,1.84,96
Robert Dickerson,Robert,Dickerson,790ac45d-059c-43e0-871d-5232417a0218,PHYS,1.92,13
Alfonso Canella,Alfonso,Canella,790dd2a5-2bd2-4b21-b671-4c9dea95d1cc,BUS,2.2,16
Jeffrey Jacobs,Jeffrey,Jacobs,79127cb7-c5f3-4ddf-b832-5814639c8e8b,NR,2.38,7
Brooke Humphrey,Brooke,Humphrey,7931a7ac-4690-4de5-a3a3-08135b62a7ae,ASCI,1.89,8
Stefan Talke,Stefan,Talke,798ef36f-b69b-49f2-88b4-e1fc20d22ce6,CE,3,1
Frank Nguyen,Frank,Nguyen,79976c31-a58c-4c1b-95cf-25840f90d480,CHEM,1.92,9
Eric Kasper,Eric,Kasper,79c20410-e71f-4ac6-b08f-a06aa49624be,CE,2.74,82
Brian Ayash,Brian,Ayash,79cb514d-e67a-406a-b141-5d14419a0159,BUS,1.48,36
Irene Carbonell,Irene,Carbonell,79cbd499-eda1-44ed-ae79-9e5682ec1599,ITP,3,7
Amy Carter,Amy,Carter,79f33425-a832-4925-9bd2-f38e018265ba,BUS,4,3
Andrew Brock,Andrew,Brock,7a006797-af01-4d69-a45f-373982c1d344,ME,1.43,2
Menka Sethi,Menka,Sethi,7a35195b-2f93-4279-9165-38bccc07108d,BUS,2.92,12
Lauren Rueda,Lauren,Rueda,7a3ef25a-14ac-467c-bbb8-377bbe0d0c72,ME,3.6,10
Erin O'Connor,Erin,O'Connor,7a4407d2-4dd1-41ea-ae15-aae7d9eb5d04,PHYS,2.12,14
Dean Da Vee,Dean,Da Vee,7a641ab2-93a3-4f4c-a3d9-da9747a50c15,PHIL,3.2,5
Julie Garcia,Julie,Garcia,7a7213dd-3b37-46ce-a7eb-21bc32ca158f,PSY,2.86,17
Jacquelyn Belknap,Jacquelyn,Belknap,7ab2b229-8a87-4aea-b3b7-364a0b433c86,ENGL,3.44,38
Robert Lang,Robert,Lang,7af58633-ac6f-4cae-9983-29233234eaa1,CE,3.33,3
Arnold Deffo,Arnold,Deffo,7b002b6b-f608-4fab-860e-02ad2c8cde17,AERO,4,2
Beate von Bischopinck,Beate,von Bischopinck,7b24f8e3-3a73-4363-ad4f-94169718b12d,CRP,4,6
David Zoller,David,Zoller,7b5ba0ad-52ae-4465-aa61-a05bc01c5dc4,PHIL,3.29,14
Steve Foster,Steve,Foster,7b7eb369-3292-4bf7-a667-15012f72443d,MATH,2,1
Matthew Roberts,Matthew,Roberts,7b8970e1-7382-4b3e-aa79-abc22360a2f7,BUS,1.11,7
Eric Mehiel,Eric,Mehiel,7b9051cc-b9ae-4b42-ab08-5a840ce7df11,AERO,2.74,22
Davide Falessi,Davide,Falessi,7b91f48b-4983-4b00-97e6-e863ee20ae87,CSC,4,3
Diana Franklin,Diana,Franklin,7b995fd2-ea14-4e9c-a61a-c7c86888147f,CSC,2.89,35
Eric Noel,Eric,Noel,7ba122e6-5620-4900-8f9b-9833f12cb82c,BIO,3.7,19
Alpen Razi,Alpen,Razi,7bab7919-6a02-4d7b-ab88-6a9e1c91251d,ES,3.93,35
Ritch Woffinden,Ritch,Woffinden,7bac9d37-e73f-4b5c-8b89-f99fdabf2a7f,COMS,2.82,11
Sarah Bisbing,Sarah,Bisbing,7bc42e42-644e-4eeb-a114-44789b2e4725,NR,3.5,6
Phyllis Wong,Phyllis,Wong,7bd30ced-4a5c-438d-896a-d22380692a95,TH,2.01,52
Mark Clayton,Mark,Clayton,7bf8b665-ef34-45df-869e-40516184c0e9,CM,1,1
Jessica Richardson,Jessica,Richardson,7c01310c-acde-4fda-8ffe-0237ad5a5f24,ITP,4,2
Kyle Dickey,Kyle,Dickey,7c2c4d24-4950-414f-8a09-359ec4e406d7,PHIL,4,4
Judith Gish,Judith,Gish,7c6a11be-e42b-41ff-8f76-063242a8b0f0,LS,0.75,4
Chris Wright,Chris,Wright,7c6e556a-8682-422d-83d9-8be40066bd39,AGB,4,3
William Demarest,William,Demarest,7c726604-e13d-4aa8-8a9b-3decaa342461,MATH,3.49,34
Enrique Ivers,Enrique,Ivers,7c9327da-8c2a-4abf-bad8-2f1e9947bef4,CM,1.86,7
Jorge Moraga,Jorge,Moraga,7cb965d5-fe0a-4b69-bc8f-b60680ccb7d8,ES,1.36,14
Dominique Bredeson,Dominique,Bredeson,7cdfac25-5058-4ade-9c04-c6b5377845ca,COMS,1.8,44
Tao Yang,Tao,Yang,7cf9e1b6-e474-4b1e-874a-a79176c959c2,IME,0.69,156
Colette Frayne,Colette,Frayne,7d13912e-1cb7-48b1-848b-38fd6d1d4026,BUS,3.92,47
Marty Kaliski,Marty,Kaliski,7d29b7b5-82cd-4736-a9b5-dd44836388b3,EE,2.86,20
Lily Nielsen,Lily,Nielsen,7d3d4783-2ea4-4036-962a-9bd1dca6b1d0,BIO,4,1
Emily Bockmon,Emily,Bockmon,7d5f2aff-cd1f-4e2c-ad52-1b0c54a5e6e3,CHEM,4,7
Meg Streiff,Meg,Streiff,7d765ae0-0fa4-4a11-8023-e644cca0a672,SOC,3.9,84
Andrew Haase,Andrew,Haase,7d8d2101-38d4-4953-b511-d7b1ab9e475d,MATH,2.67,3
Adam Bordeman,Adam,Bordeman,7debfe67-43d8-41c1-88db-b24fb16dfdb1,BUS,3,24
Xiao-Hua Yu,Xiao-Hua,Yu,7df9889e-e648-4d68-b9ef-9b3ee955c19d,EE,2.39,36
Brian Altrock,Brian,Altrock,7e04d80e-69b8-47f3-8876-f0f7fb466ece,ENGL,2.32,22
Clint Hahlbeck,Clint,Hahlbeck,7e12fc87-d449-40f2-b4aa-68aea3c2f8bc,MATH,2.81,77
Steffen Peuker,Steffen,Peuker,7e263ab7-6041-40ff-ae78-b984fafd1939,ME,2.23,34
Melanie Senn,Melanie,Senn,7e3c8381-00f9-443c-a1fc-78ecfba68f4b,ENGL,3.39,44
Ronald Mullisen,Ronald,Mullisen,7e5c0e70-66a9-4276-8621-74eb7dca50e3,ME,3.52,31
Sam Artho-Bentz,Sam,Artho-Bentz,7e9ce854-1fe1-41be-a7d0-5eb00d228c2f,ME,3.33,1
Tianna Sheehan,Tianna,Sheehan,7ef464d7-4eaa-45e1-9c54-179cd5569724,FSN,0.67,3
Scott Reaves,Scott,Reaves,7f04fb5f-c306-4067-9f17-a00d277d61e3,FSN,3.78,36
Erin Pearse,Erin,Pearse,7f0e1efc-0bc5-44f2-9ab2-d4feb381bb10,MATH,2.99,42
Emma Zumbro,Emma,Zumbro,7f33d6ef-82e4-4c63-ab44-d1d28e423acb,ENGL,0,1
Shikha Rahman,Shikha,Rahman,7f4d1600-4a00-4898-a107-d184ca73ca6e,CE,3.6,19
Tony Hertz,Tony,Hertz,7f608654-2608-4748-a6d6-d04ec2fbe9ee,GRC,1.5,1
Cole McDaniel,Cole,McDaniel,7f6a5bd2-f986-49ee-8052-ea6e94fabaed,ARCE,3.07,12
Eric Nulman,Eric,Nulman,7f7eac3e-bc27-41c2-919a-255ab6fe7ff1,ARCH,2.18,15
Matt Ritter,Matt,Ritter,7f81e51d-e5d6-44d5-a2b5-0379e2fd0afb,BIO,3.74,106
Greg Simons,Greg,Simons,7f8ae077-814b-4cbc-8332-e1f045535155,CM,4,1
Kelly Kurtz,Kelly,Kurtz,7f9a822a-b2b1-45f2-95fc-d8dd389a38a8,IME,1,1
Don Clegg,Don,Clegg,7fa083ef-bebf-4115-b9c9-cf838fc67cea,KINE,3.23,54
Stephen Luber,Stephen,Luber,7fabc619-b170-497f-81d0-81a08eabce34,TH,2.75,7
Veronika Lesiuk,Veronika,Lesiuk,7fe936e0-9eb4-46d4-baa4-46abaec4755b,KINE,1,3
Brooks Hanley,Brooks,Hanley,8036e9b5-2701-4a84-85bd-36adf9432df0,EE,2.67,1
Mary Beth Armstrong,Mary Beth,Armstrong,805e02fc-76b9-48b7-b880-7d667aa0c1c0,LA,3.2,4
Ruth Saunders,Ruth,Saunders,808a140a-73cc-423f-963c-a2fd5041df85,PHYS,3.59,21
William Ausmus,William,Ausmus,812625c4-0013-474f-87ec-c0a2c47b48ac,COMS,2.63,147
Eric Yocam,Eric,Yocam,81270ba5-d799-465c-b9d7-61f4247bb13d,CSC,3.17,6
David Yun,David,Yun,8127f6b5-a4b1-4f09-b1c6-bdfa3c30fec2,NR,3.08,13
Bessy Liao,Bessy,Liao,814d230e-17aa-4898-a2e1-29222ec94619,ECON,0.45,11
Gene Offermann,Gene,Offermann,8151940c-72ba-424c-b631-a7d170731965,AEPS,1.5,1
Laura Yassa,Laura,Yassa,815c1251-26d1-4bc3-a076-678d956e94e9,HLTH,3.33,3
Andrea Onate Madrazo,Andrea,Onate Madrazo,8171685e-5e66-424a-890c-ed7f783b8b69,HIST,3,3
Stewart Wilson,Stewart,Wilson,81757f11-88b5-4649-9696-1348c83b6ea1,SS,3.5,2
Lawrence Nelson,Lawrence,Nelson,818112b1-8486-42ee-9f0c-80714070f9a4,ME,1.77,13
Anurag Pande,Anurag,Pande,81d906ef-3a47-47c6-8cf6-88cc1d0294b7,CE,2.95,12
Jo Ellen Hose,Jo Ellen,Hose,81efdcff-94cd-4af4-b42c-fc0d92335b2e,BMED,3,4
Michael Jencks,Michael,Jencks,820208e9-2c8e-4a7a-adb9-f719633c99db,CRP,2.82,16
Joan Lindsey-Mullikin,Joan,Lindsey-Mullikin,82085371-eb70-44f1-a8ca-d034a320c8bf,BUS,1.83,11
William Benedict,William,Benedict,8211c7f8-e734-4c10-be19-2887690cc3c6,ARCH,2.27,9
Gary Perks,Gary,Perks,821f8ff4-71fb-477c-96a6-ef64f54a6f4b,EE,3.55,217
Hannah Parker,Hannah,Parker,823f6e43-1c51-474f-bcf7-a4a2f571d5da,AGED,4,1
Glen Thorncroft,Glen,Thorncroft,824c1c43-8884-43fa-b2ed-f915bde3daab,ME,3.06,79
Scott Johnston,Scott,Johnston,825d1b87-2840-41c5-bb1b-c4c7be0f1b7f,PHYS,2.72,54
Alison Preston,Alison,Preston,826958d4-4d5c-4690-a61e-caa28db999e5,ENGL,1.81,59
Adam Werner,Adam,Werner,827f0fbc-a1aa-45d0-bb7d-3e0e214312f1,ECON,2.56,44
William Lindsay,William,Lindsay,828edd03-1cae-4f92-8a39-708dbaf1469e,ECON,3.6,51
Mike Robertson,Mike,Robertson,82a5be11-a8a4-4790-94ab-90a13231443a,MATH,2.65,215
Greg Wynn,Greg,Wynn,82b97898-c409-4c98-ab50-ba5ba49e8460,ARCH,1.82,65
Joy Montoya,Joy,Montoya,82c397ef-c7c8-4572-a470-e27e04350c38,GRC,0.8,4
Ashraf Elbarbary,Ashraf,Elbarbary,82d59a93-1ea4-4023-a44d-8678bdc61f3d,EE,3.26,16
Kira Abercromby,Kira,Abercromby,82ea81aa-9eea-49a2-aa91-e6c50712b592,AERO,3.42,21
John Dalbey,John,Dalbey,82f68744-d501-4179-8a9e-df7a9b1e38ca,CSC,1.3,106
Christina Firpo,Christina,Firpo,82f7f218-86b2-4b7f-a3d8-20749c517323,HIST,2.71,94
Karen Lange,Karen,Lange,8335279b-1649-4560-ae9a-30f0055fb6b7,ARCH,0.25,1
Silvio Aebischer,Silvio,Aebischer,83c6fd81-597c-4d20-afb7-faf50073416d,ITP,4,1
Doug Piirto,Doug,Piirto,840598c6-0f62-4829-819c-b037b8584639,NR,2.63,36
Daniel See,Daniel,See,8418e38d-1b79-471c-96f8-666951a24627,CE,2.75,12
Erin Marin Smith,Erin Marin,Smith,8454bdad-a97a-4937-a8f9-7f5a1b984ef9,ENGL,2.75,15
Frank Kopcinksi,Frank,Kopcinksi,849dd571-6ca8-4488-8bea-19d6d6723d90,BUS,3.8,5
arun kumar,arun,kumar,84a73066-ae1e-467d-bfa2-e14709281197,AERO,3,1
Jeffery Gerfen,Jeffery,Gerfen,84c43732-cea0-4082-845a-10b8c2d8bbb3,ENGR,2.8,85
Albert Liddicoat,Albert,Liddicoat,84d80d8e-0788-4108-9940-3d298607bfe3,EE,3.27,14
Aydin Nazmi,Aydin,Nazmi,84ed9b1a-d110-406e-a449-2e7174e4a693,FSN,2.95,13
Carol Lick,Carol,Lick,85382a9a-5988-4dd7-aa16-bf5269ce64ca,FR,3,3
Eric Edlund,Eric,Edlund,854416c3-3f36-4354-b5bf-61d52ac6b3ca,PHYS,2.35,17
Jim Harris,Jim,Harris,8551275e-882a-45b1-b4b4-210f94e60f88,EE,1.71,38
Caroline Chance,Caroline,Chance,856bd90c-7528-41d3-a4b1-bc5d98ec4dfb,KINE,0.1,22
Jay Olenowski,Jay,Olenowski,8596324c-7230-4628-92d6-620a229fda0c,STAT,2.85,51
Saurabh Abhyankar,Saurabh,Abhyankar,85bd494b-e1a5-4157-a731-024155008c37,SPED,4,1
Robert Spiller,Robert,Spiller,85d42e84-32d4-49fc-9be1-1e012396ac78,ASCI,3.69,39
Oscar Daza,Oscar,Daza,86057ec9-7538-4dd6-9e31-ca3d780f3035,CE,1.83,5
Karen Vaughan,Karen,Vaughan,861bce0b-f67c-45a8-bd7b-c345b9c14ea8,SS,3.75,4
Leonard Deaton,Leonard,Deaton,864ea00e-ca18-49b2-925d-a7b4a2d8db07,MATH,1.8,71
Madeline Schroth-Glanz,Madeline,Schroth-Glanz,868794af-4ad8-4edc-9374-e05de9a7caf7,STAT,1.96,56
Corinne Lehr,Corinne,Lehr,868c827b-6fa4-4255-9b55-03b154160b74,CHEM,1.94,47
Aubrey Davis,Aubrey,Davis,869c0e34-fe4b-4e79-8853-42e71202fe1c,BIO,2,1
Andrew Houghtelin,Andrew,Houghtelin,86c38458-c6cf-4258-a0f1-17c635221ab5,CRP,3.67,5
Shannon Pileggi,Shannon,Pileggi,86ce7096-5a4d-44d4-aa72-85182252f8a7,STAT,2.78,9
Kenneth Griggs,Kenneth,Griggs,86eb15cc-f021-4a29-bb18-81ddc2dbde26,BUS,1.64,72
Tal Scriven,Tal,Scriven,86f6b0d7-5854-4e5c-9594-27850f5e548c,PHIL,3.4,94
Lei Lu,Lei,Lu,87102b4b-06ba-4a5d-89f5-4e36e12ce2f3,PHYS,3.93,14
Matt Beekman,Matt,Beekman,8733f0de-5817-4702-8f6f-17abdbd81e55,PHYS,1.5,4
James Ahern,James,Ahern,8744f6fc-b042-41ab-a98a-b69871e58768,AGB,1.24,36
Marvin McClendon,Marvin,McClendon,874bd9a5-5436-4701-99c8-f85f8af95f59,MATH,0.28,14
Jonathan York,Jonathan,York,875e5cd4-e3ec-4710-abf0-02fb98380931,BUS,3.2,10
Marian Robbins,Marian,Robbins,8785a15e-b768-445c-98bc-52ae084c5b80,MATH,2.02,66
Lloyd Beecher Jr.,Lloyd,Beecher Jr.,87cd984c-5e08-40a5-b0bb-d69204ef3605,HIST,0,1
Andrew Banghart,Andrew,Banghart,87ef7dfc-8ee3-4d67-9808-75ef8d500d36,ENGL,1.78,17
Todd Hagobian,Todd,Hagobian,8832fb36-fb93-4000-b18e-4d04d31bde36,KINE,3.4,3
Robert Howell,Robert,Howell,8851ad02-9baa-42e9-94b6-c2b0b6482a0d,ART,2.45,10
Joshua Pearson,Joshua,Pearson,88584d42-97de-4a43-92f9-b84b2b388572,ENGL,3,4
Ronald De Yong,Ronald,De Yong,8867ad30-40a4-4c25-84e6-2dc5d12c9851,AGB,3.4,9
Nancy Stauch,Nancy,Stauch,886e0b1d-ceac-4d3b-b995-aa0f61df9269,PHYS,3.9,17
Masoud Yekanifard,Masoud,Yekanifard,88896161-665a-4a85-8a5e-b6f1f21a4d6e,ME,4,2
Gene Fisher,Gene,Fisher,888dd333-f690-4ed5-b068-733b38c98d02,CSC,3.52,61
Carmen Navarro,Carmen,Navarro,889cd777-e896-4169-9b6b-a96627c17b73,COMS,4,18
Cristopher Pascual,Cristopher,Pascual,88d70b62-a7ac-41a1-89e8-30202e7a1b56,ME,3.79,43
Jimmy Doi,Jimmy,Doi,88de09b4-443f-4b32-b428-92c6aa35952e,STAT,3.63,114
Ethan Powers,Ethan,Powers,88df8ef9-0ce6-4361-9380-3551449fa99e,ENGL,4,24
Brenda Helmbrecht,Brenda,Helmbrecht,8903df0f-78e9-473b-922d-52085b47bf4a,ENGL,2.68,14
Stephanie Bressler,Stephanie,Bressler,8946f0f8-c071-4216-8486-56395aa33ee3,POLS,1.67,2
Steven Lytle,Steven,Lytle,89712166-6e09-492a-9da6-76681df074c2,BIO,2.1,9
Brennan L Davis,Brennan L,Davis,897d5391-44d9-4dbb-a737-c7b23b0e763b,BUS,3.4,61
Daniel A. Bercovici,Daniel A.,Bercovici,89bcb967-a125-4e21-a96a-2470cded6785,CHEM,3.72,20
Melissa Illingworth,Melissa,Illingworth,89cd5122-5285-42c4-98ba-91b733ca0976,CHEM,1.57,53
Tom Goglio,Tom,Goglio,89ce0f7a-754d-42a6-b7ad-5a1178d2e4a0,GRC,2.12,15
David Headrick,David,Headrick,89e59cd6-980e-4c3e-b70d-649c08988d75,AEPS,3.8,19
Katie Anderson,Katie,Anderson,89e8e287-c432-413b-98aa-1e0a40bdc85b,CE,2.5,2
Po Marie Yeung,Po Marie,Yeung,8a09d90a-dc01-457c-9f8f-a355ca8788ba,BIO,1.83,18
German Serna,German,Serna,8a16e962-3dd9-43d0-97a7-c6bcd7bf3606,ITP,0.62,8
Stephen Nutt,Stephen,Nutt,8a2a3a94-1600-4811-93e0-66fde0cf0ce6,MU,3.6,5
Christine Ghent,Christine,Ghent,8acaf1b6-4ede-4340-8a2b-bfa825d7866a,MATE,3.67,8
John Alongi,John,Alongi,8b0fa522-bc26-40df-84d0-8d004fdbe95f,MATH,3.63,53
Kevin DeSzendeffy,Kevin,DeSzendeffy,8b3c57af-f1ad-4b53-93be-0c6370a7155a,MATH,2.2,4
Todd Grundmeier,Todd,Grundmeier,8b7bbe69-ebd6-4698-ba8d-857485aa085f,MATH,3.82,76
Patrick Orson,Patrick,Orson,8ba3f348-3512-416b-ba99-eb06d55f2127,MATH,3.8,14
Phillip Nico,Phillip,Nico,8bb1391d-a16b-47fe-9794-b67b13232e85,CSC,3.23,86
Heather Liwanag,Heather,Liwanag,8bc4af2f-2d2f-48d5-9442-e35dbbd68f2e,BIO,2.54,17
Chad Immoos,Chad,Immoos,8be6b042-e2ce-4b80-b501-9e494feb8b33,CHEM,3.26,41
John Marlier,John,Marlier,8c07883b-b4f1-41c8-8ea7-49bd067dcc40,CHEM,3.2,31
Alex Powers,Alex,Powers,8c33ff97-b8fa-4e9d-b3e9-db3fb2e87e55,ME,3.75,3
Kara Samaniego,Kara,Samaniego,8c8d72a7-61e4-48e8-a482-ea650de1d21f,PSY,3.92,12
Gabriel Medina-Kim,Gabriel,Medina-Kim,8cc1aa56-6c0d-4b0e-8a98-4469e7d1f533,WGS,0,1
Diana Stanton,Diana,Stanton,8cd410f7-e422-4f27-843f-d880a832245f,TH,3.87,23
Karl Lund,Karl,Lund,8ce7b479-5a95-4026-8ad8-48032021b20e,AGED,2.67,2
Wei Zeng,Wei,Zeng,8cf338ed-da54-4adb-8177-c24128b2b2da,MATH,2.33,6
Don Erickson,Don,Erickson,8d059aa5-d9b5-4af7-8427-ffc863b62482,CSC,2.17,5
Jacky Coon-Hildebrand,Jacky,Coon-Hildebrand,8d0b7c2b-81ca-4a53-bb18-f40dabdb2c1c,AGB,2.74,24
Hai Tran,Hai,Tran,8d0d7cb0-aecb-4654-bca4-f6ad61acaa41,MATH,1.88,15
Mark Zohns,Mark,Zohns,8d39b186-412f-4758-b679-3ae0ee238dd7,BRAE,4,26
Darin Bennett,Darin,Bennett,8d629454-bc30-484a-a9d8-587e7b7c2214,ASCI,4,3
Enrica Costello,Enrica,Costello,8dadace7-9cf5-442c-aa7d-7ea2f69593b4,ART,1.5,5
Nicholas Williams,Nicholas,Williams,8dccb47a-c982-4bef-b3e9-6711a337c6b0,NR,4,4
Marc Halusic,Marc,Halusic,8e14446c-c592-4102-8f4b-32b91841915d,PSY,2.83,6
Kevin Coulombe,Kevin,Coulombe,8e57e90a-6012-460c-b668-409ce72cb1f0,PHYS,4,1
Rebecca Laidlaw,Rebecca,Laidlaw,8e8a5465-81bb-4103-a9ba-cc5ffac9d5be,COMS,2.81,190
Gita Kolluru,Gita,Kolluru,8e923ce0-c1a2-4910-a2fb-f20bfc14f898,BIO,3.11,48
Jamie Ascher,Jamie,Ascher,8ea7dc21-736e-40a5-adc3-14ab9cd12482,COMS,3.46,15
John Karamitsos,John,Karamitsos,8ead21a3-b28a-41db-a148-4d12f8c7f5cd,NR,4,1
Barry Lieberman,Barry,Lieberman,8ec4ef87-527d-43c8-89da-7f9015c4d28b,BUS,2,2
Ryan Boyco,Ryan,Boyco,8ec9edb5-667a-457d-98c3-6eca6f021964,ES,4,1
George Cotkin,George,Cotkin,8efc8e78-0c5a-4c22-9f19-b3a57af5e813,HIST,3.29,20
William Patterson,William,Patterson,8f0c5ee8-3cba-4bbc-9f1a-29646883e7f8,ME,1.5,6
Ruoxi Wang,Ruoxi,Wang,8f139b4e-2890-43a6-8b94-47d1a5122956,CHEM,4,7
Paul Weber,Paul,Weber,8f5df72e-d39e-4f8d-9859-c1aec67fae7d,CM,3.65,26
Vera DePass,Vera,DePass,8f72f93b-ff0c-450d-a666-b0e84ae7180a,PSY,2.67,2
Mark Edwards,Mark,Edwards,8f7cdbf6-bf6a-4f59-9a4b-9e4b7e34d9d3,ASCI,2.41,44
Patricia Dahm,Patricia,Dahm,8f821624-553c-4c8c-92ec-3ecfa5414e1e,BUS,3.17,16
William Ozawa,William,Ozawa,8f8862f5-34d1-4e3f-a51e-1165a8bb14ad,CSC,2.18,10
Thomas Katona,Thomas,Katona,8f946dc5-d5ff-45bf-9f58-4f3e867faf41,BUS,4,1
Michael Lund,Michael,Lund,8f9babe2-9edd-474f-ab33-d3589f5888cc,ASCI,3.5,8
Sarah Zeitler,Sarah,Zeitler,8fc05229-532c-45d1-b345-553c2b2da72f,CHEM,4,7
Dan Bertozzi,Dan,Bertozzi,8fe05922-50bb-4b67-b159-215012a06fc5,BUS,3,25
Christopher Dettmar,Christopher,Dettmar,8fe88385-6873-4907-b561-146a773776c7,CHEM,1.83,23
Andrew Kean,Andrew,Kean,8fe9977a-45db-4107-8e0a-93af06cfc66c,ME,3.1,38
Cameron Shields,Cameron,Shields,8feee440-81f1-450a-bbb3-b11923db3720,BIO,3.87,15
Mark Stankus,Mark,Stankus,900c2457-ebc0-4e85-8f94-c7fe8bdc1252,MATH,1.82,152
